date,open,high,low,close,volume
1665438300000,19229.7,19230.0,19222.6,19228.0,376.328
1665438600000,19228.1,19232.3,19227.8,19230.5,277.73
1665438900000,19230.6,19240.4,19230.0,19240.0,290.441
1665439200000,19240.0,19245.5,19184.8,19209.7,1931.083
1665439500000,19209.7,19214.1,19000.0,19110.3,17798.127
1665439800000,19110.3,19130.0,19070.2,19088.6,3748.005
1665440100000,19088.5,19147.0,19056.4,19137.2,3778.96
1665440400000,19137.3,19161.5,19113.0,19155.3,2157.57
1665440700000,19155.4,19157.1,19127.6,19152.2,1948.991
1665441000000,19152.3,19171.0,19139.7,19162.9,1712.553
1665441300000,19163.0,19163.0,19099.9,19119.4,3912.255
1665441600000,19119.3,19124.9,19106.5,19118.8,1205.392
1665441900000,19118.8,19141.9,19118.0,19123.3,1000.731
1665442200000,19123.2,19146.6,19120.9,19142.3,877.56
1665442500000,19142.4,19142.4,19113.0,19123.6,819.388
1665442800000,19123.6,19159.5,19118.5,19157.6,1284.58
1665443100000,19157.7,19166.0,19142.0,19153.8,1087.551
1665443400000,19153.8,19165.0,19150.9,19158.2,681.121
1665443700000,19158.2,19190.7,19158.1,19188.9,1412.016
1665444000000,19188.9,19190.0,19167.5,19179.5,1004.611
1665444300000,19179.6,19183.2,19166.4,19178.4,658.488
1665444600000,19178.5,19180.7,19161.4,19161.4,709.987
1665444900000,19161.4,19161.4,19143.2,19154.5,1055.932
1665445200000,19154.6,19163.7,19152.4,19155.1,510.962
1665445500000,19155.0,19155.1,19105.4,19131.7,2302.095
1665445800000,19131.6,19140.6,19114.3,19132.5,861.619
1665446100000,19132.6,19136.6,19120.5,19124.0,1070.806
1665446400000,19124.1,19125.7,19040.0,19072.9,8072.851
1665446700000,19072.9,19073.0,18985.0,19023.5,8969.555
1665447000000,19023.5,19044.1,18935.7,18977.9,16210.799
1665447300000,18977.9,19031.4,18958.1,19001.0,5845.153
1665447600000,19001.1,19016.8,18987.0,18989.5,2352.973
1665447900000,18989.6,19033.4,18968.1,19026.7,3709.897
1665448200000,19026.7,19061.0,19018.8,19057.0,3512.418
1665448500000,19057.0,19057.1,19031.7,19042.1,1672.953
