date,open,high,low,close,volume
1662998400000,15.4025,15.545,15.0,15.515,74959.44525
1663012800000,15.515,15.745,15.385,15.5325,9434.177
1663027200000,15.5325,15.95,15.185,15.81,26005.85225
1663041600000,15.81,16.195,15.595,16.0075,18682.5
1663056000000,16.0075,16.05,15.6875,15.9175,27934.90825
1663070400000,15.9175,16.0225,14.1675,14.3025,160401.378
1663084800000,14.3025,14.4625,13.7225,14.08,65787.98975
1663099200000,14.08,14.34,13.87,13.905,41507.92875
1663113600000,13.905,14.275,13.72,14.19,38738.96925
1663128000000,14.19,14.4225,13.9525,14.14,17886.293
1663142400000,14.14,14.4225,13.945,14.16,15072.669
1663156800000,14.16,14.44,13.965,14.0675,117733.87225
1663171200000,14.0675,14.0675,13.39,13.705,309765.161
1663185600000,13.705,14.1175,13.645,13.975,263179.841
1663200000000,13.975,13.99,13.2875,13.4375,414143.2755
1663214400000,13.4375,14.485,13.2375,14.4425,589788.56825
1663228800000,14.4425,14.75,14.195,14.58,194003.43475
1663243200000,14.58,15.23,14.3,14.85,152755.5295
1663257600000,14.85,15.37,14.725,15.1825,195331.251
1663272000000,15.18,15.55,14.7175,14.9075,158387.115
1663286400000,14.9075,15.5,14.8,15.2725,111180.122
1663300800000,15.2725,15.2725,14.6,14.7875,81465.61275
1663315200000,14.7875,15.7525,14.625,15.6725,232734.081
1663329600000,15.6725,16.3875,15.33,16.1575,730631.39775
1663344000000,16.1575,16.2625,15.54,15.9375,119347.1865
1663358400000,15.9375,16.7625,15.8775,16.605,297661.65875
1663372800000,16.605,16.6725,16.1225,16.28,138529.62925
1663387200000,16.28,16.4075,16.045,16.2875,57736.84525
1663401600000,16.2875,16.9675,16.24,16.44,130183.1805
1663416000000,16.44,16.6075,16.13,16.2575,104043.28225
1663430400000,16.2575,16.81,16.245,16.6775,174553.67525
1663444800000,16.6775,16.86,16.375,16.405,78843.7825
1663459200000,16.405,16.4125,15.6725,15.9025,104676.57225
1663473600000,15.9025,16.1875,15.8275,15.9175,84366.884
1663488000000,15.9175,15.9625,15.575,15.67,88949.50075
1663502400000,15.67,15.8,15.3525,15.4725,57936.27075
1663516800000,15.4725,15.6225,15.135,15.2925,87083.946
1663531200000,15.2925,15.2975,14.5475,14.7025,161278.79575
1663545600000,14.7025,15.4725,14.6,15.01,186660.19675
1663560000000,15.01,15.3775,14.665,15.025,143088.07325
1663574400000,15.025,15.87,14.8075,15.595,157162.557
1663588800000,15.595,16.0425,15.4275,15.4925,237840.967
1663603200000,15.4925,15.665,15.2125,15.6575,105375.1215
1663617600000,15.6575,15.7625,15.505,15.6225,83429.1755
1663632000000,15.6225,15.8875,15.13,15.305,92713.235
1663646400000,15.305,15.6225,15.2525,15.515,103922.50575
1663660800000,15.515,15.6375,14.88,15.01,55390.15925
1663675200000,15.01,15.02,14.24,14.4825,183874.59725
1663689600000,14.4825,14.485,14.035,14.22,98741.34775
1663704000000,14.22,14.2275,13.805,13.905,93230.92725
1663718400000,13.905,14.12,13.6675,13.98,90855.16375
1663732800000,13.98,14.165,13.595,13.73,86921.14875
1663747200000,13.73,14.39,13.6475,14.3375,124044.3475
1663761600000,14.3375,14.4825,13.7875,13.935,74712.76025
1663776000000,13.935,15.135,13.7,14.2725,436295.23625
1663790400000,14.2725,14.3075,12.9625,13.375,198916.32225
1663804800000,13.375,13.645,13.26,13.52,98492.18725
1663819200000,13.52,14.2075,13.52,14.2075,81188.60225
1663833600000,14.2075,14.4425,14.04,14.275,196244.12025
1663848000000,14.275,14.9875,13.925,14.565,177271.4615
1663862400000,14.565,15.005,14.4225,14.7675,73603.03075
1663876800000,14.7675,14.795,14.3225,14.6425,37448.6255
1663891200000,14.6425,14.99,14.565,14.85,57087.65
1663905600000,14.85,15.2725,14.62,14.625,69313.34925
1663920000000,14.625,14.745,13.58,13.6475,108788.84175
1663934400000,13.6475,14.12,13.5075,13.79,54666.90075
1663948800000,13.79,14.0,13.4325,13.9975,45973.26475
1663963200000,13.995,14.4775,13.9325,14.2375,22208.45625
1663977600000,14.2375,14.2825,13.865,14.0,5684.41575
1663992000000,14.0,14.2825,13.875,13.9125,24487.21775
1664006400000,13.9125,14.1275,13.8125,14.0,24653.17075
1664020800000,14.0,14.2375,13.8625,13.965,9789.65275
1664035200000,13.965,14.06,13.8225,13.9925,30006.71475
1664049600000,13.9925,14.005,13.5525,13.635,44651.26525
1664064000000,13.635,13.89,13.605,13.89,19800.85325
1664078400000,13.89,13.9925,13.7575,13.855,22763.92725
1664092800000,13.855,13.995,13.7575,13.9575,24285.0385
1664107200000,13.9575,14.8,13.775,14.735,70926.7295
1664121600000,14.735,14.8275,14.3825,14.4825,33702.3035
1664136000000,14.4825,14.545,13.6525,13.995,69936.0085
1664150400000,13.995,14.4025,13.8675,14.1,12544.258
1664164800000,14.1,14.2375,13.8175,14.0625,100245.30975
1664179200000,14.0625,14.5725,13.9825,14.14,39802.9535
1664193600000,14.14,14.8875,13.4475,14.5925,366857.7965
1664208000000,14.5925,14.6325,13.76,13.9625,88225.9605
1664222400000,13.9625,14.035,13.76,13.895,85883.73125
1664236800000,13.895,14.39,13.83,14.3225,30427.197
1664251200000,14.3225,14.7325,14.2175,14.4725,161186.401
1664265600000,14.4725,14.565,14.2125,14.3575,70101.64225
1664280000000,14.3575,14.6025,13.8775,13.9125,152852.11925
1664294400000,13.9125,13.9625,13.1625,13.4025,158169.27475
1664308800000,13.4025,13.5725,13.3175,13.4925,49887.754
1664323200000,13.4925,13.5775,12.8325,13.0125,86715.88975
1664337600000,13.0125,13.0875,12.625,12.9075,94734.57725
1664352000000,12.9075,13.1075,12.6825,12.9225,115598.3405
1664366400000,12.9225,13.3075,12.8675,13.135,105876.96025
1664380800000,13.135,13.205,12.88,12.9725,107667.21125
1664395200000,12.9725,13.32,12.9675,13.0025,74671.40275
1664409600000,13.0025,13.06,12.7,13.0,47677.345
1664424000000,13.0,13.0775,12.7775,12.8175,39185.67025
1664438400000,12.8175,13.0225,12.735,12.9325,56911.62075
1664452800000,12.9325,12.955,12.425,12.6975,287321.1585
1664467200000,12.6975,12.85,12.565,12.6175,83981.26075
1664481600000,12.6175,12.845,12.5975,12.7775,87277.7015
1664496000000,12.7775,12.83,12.615,12.745,128283.35525
1664510400000,12.745,13.1175,12.745,13.015,209746.52925
1664524800000,13.015,13.1,12.8175,12.8625,70282.79475
1664539200000,12.8625,15.4525,12.7,12.94,547816.3
1664553600000,12.94,13.135,12.85,12.885,110410.52125
1664568000000,12.885,13.045,12.725,13.0325,81748.221
1664582400000,13.0325,13.0975,12.885,13.0425,77804.36725
1664596800000,13.0425,13.1025,12.93,13.015,38010.74875
1664611200000,13.015,13.03,12.84,12.9275,18608.01625
1664625600000,12.9275,12.9325,12.775,12.795,10283.1575
1664640000000,12.795,12.7975,12.49,12.675,7356.15075
1664654400000,12.675,12.7325,12.5775,12.6775,6827.98875
1664668800000,12.6775,12.87,12.64,12.8325,2960.11425
1664683200000,12.8325,12.8925,12.7175,12.7375,6413.6455
1664697600000,12.7375,12.76,12.355,12.5625,15620.89975
1664712000000,12.5625,12.6,12.355,12.4675,16784.5825
1664726400000,12.4675,12.615,12.45,12.5375,5256.83775
1664740800000,12.5375,12.5775,11.9575,11.9975,30552.553
1664755200000,11.9975,12.36,11.8425,12.2625,10394.9425
1664769600000,12.2625,12.3825,12.065,12.265,25482.87225
1664784000000,12.265,12.3325,12.1625,12.3325,7275.952
1664798400000,12.3325,12.73,12.3125,12.6,49687.85575
1664812800000,12.6,12.9125,12.55,12.7325,24171.46425
1664827200000,12.7325,12.95,12.7275,12.86,9765.386
1664841600000,12.86,12.9425,12.75,12.9175,14882.44725
1664856000000,12.9175,13.25,12.895,13.205,40094.23325
1664870400000,13.2075,13.285,12.9925,13.055,23848.7295
1664884800000,13.055,13.235,13.0275,13.0625,32485.83275
1664899200000,13.0625,13.12,12.8525,13.095,23256.54175
1664913600000,13.095,13.14,12.945,13.01,59389.661
1664928000000,13.01,13.05,12.9025,12.9075,8097.139
1664942400000,12.9075,13.135,12.9025,13.0025,6753.69075
1664956800000,13.0025,13.0025,12.69,12.78,32236.6045
1664971200000,12.78,12.835,12.6225,12.7775,37107.5625
1664985600000,12.7775,12.9725,12.7475,12.85,25450.77025
1665000000000,12.85,13.0425,12.8175,13.005,14026.99125
1665014400000,13.005,13.2075,13.005,13.1725,10145.3465
1665028800000,13.1725,13.195,12.965,13.0525,7270.7995
1665043200000,13.0525,13.0775,12.9175,13.0525,18466.241
1665057600000,13.0525,13.45,12.9325,13.3225,45427.547
1665072000000,13.3225,13.4425,13.07,13.1225,26455.31925
1665086400000,13.1225,13.145,12.87,13.0125,30813.5775
1665100800000,13.0125,13.09,12.91,13.035,21735.14075
1665115200000,13.035,13.035,12.8275,12.9225,9508.6015
1665129600000,12.9225,13.0275,12.88,12.98,7119.76525
1665144000000,12.98,12.9875,12.65,12.82,23034.194
1665158400000,12.82,12.88,12.7275,12.8025,18162.924
1665172800000,12.8025,13.0775,12.78,13.06,17299.42875
1665187200000,13.06,13.1925,13.035,13.095,10537.50675
1665201600000,13.095,13.3425,13.07,13.2825,21167.092
1665216000000,13.2825,13.345,13.12,13.1425,35645.3815
1665230400000,13.1425,13.195,13.0175,13.03,16203.21125
1665244800000,13.03,13.2625,13.0175,13.0725,9754.62125
1665259200000,13.0725,13.1625,12.9475,13.145,4610.79875
1665273600000,13.145,13.2225,13.0575,13.105,3683.537
1665288000000,13.105,13.1925,13.0875,13.0875,7095.4645
1665302400000,13.0875,13.165,13.02,13.12,73800.93125
1665316800000,13.12,13.23,13.1025,13.175,6934.262
1665331200000,13.175,13.27,13.07,13.1475,29990.64375
1665345600000,13.1475,13.2225,13.075,13.1925,24851.8435
1665360000000,13.1925,13.2675,13.145,13.175,37166.23275
1665374400000,13.175,13.2025,13.03,13.0825,54905.9405
1665388800000,13.0825,13.0825,12.705,12.9125,73872.33125
1665403200000,12.9125,12.965,12.775,12.805,16688.63825
1665417600000,12.805,12.87,12.6775,12.785,28455.70025
1665432000000,12.785,12.8325,12.3425,12.44,34891.8645
1665446400000,12.44,12.44,12.11,12.3425,22253.037
1665460800000,12.3425,12.39,12.2575,12.3675,35019.62975
1665475200000,12.3675,12.4675,12.305,12.4675,12374.2665
1665489600000,12.4675,12.5325,12.215,12.515,20662.86575
1665504000000,12.515,12.515,12.2125,12.2325,24756.436
1665518400000,12.2325,12.2925,12.1075,12.1675,19968.89725
1665532800000,12.1675,12.18,11.895,11.935,40435.29475
1665547200000,11.935,12.205,11.925,12.12,13201.79075
1665561600000,12.12,12.215,12.055,12.0675,9155.76325
1665576000000,12.0675,12.09,11.915,12.03,5421.78875
1665590400000,12.03,12.0375,11.62,11.815,77826.25675
