1661990400000,1554.11,1555.57,1552.28,1553.04,1190.6401

1661990460000,1553.04,1554.07,1550.04,1553.8,846.2104

1661990520000,1553.79,1558.33,1551.97,1557.57,721.7642

1661990580000,1557.57,1561.0,1556.5,1561.0,901.802

1661990640000,1561.0,1562.0,1556.67,1560.47,3159.9298

1661990700000,1560.47,1563.35,1560.04,1562.8,685.6369

1661990760000,1562.81,1562.81,1559.84,1559.85,530.9316

1661990820000,1559.84,1565.0,1559.77,1564.22,1396.9305

1661990880000,1564.21,1564.49,1563.33,1563.81,320.6095

1661990940000,1563.81,1566.29,1563.8,1566.16,533.1571

1661991000000,1566.15,1566.53,1564.04,1564.25,703.6409

1661991060000,1564.24,1565.56,1562.75,1565.45,505.9483

1661991120000,1565.44,1565.45,1562.85,1563.06,321.0884

1661991180000,1563.06,1564.17,1561.38,1563.8,374.5913

1661991240000,1563.8,1564.92,1562.26,1563.27,437.2657

1661991300000,1563.26,1565.0,1562.14,1562.2,599.5196

1661991360000,1562.21,1566.28,1562.06,1565.11,670.8696

1661991420000,1565.11,1565.84,1563.17,1564.35,418.9121

1661991480000,1564.35,1564.36,1559.31,1559.54,443.4666

1661991540000,1559.54,1561.17,1559.2,1559.29,307.3699

1661991600000,1559.3,1561.19,1558.63,1558.88,271.2475

1661991660000,1558.88,1560.64,1558.5,1559.78,460.5912

1661991720000,1559.78,1559.78,1556.86,1557.68,430.8778

1661991780000,1557.69,1558.88,1557.5,1557.5,135.7775

1661991840000,1557.5,1558.25,1554.85,1554.85,424.5498

1661991900000,1554.86,1556.63,1553.57,1555.51,342.5819

1661991960000,1555.51,1558.54,1555.28,1557.61,645.6965

1661992020000,1557.61,1559.47,1557.52,1559.15,188.9505

1661992080000,1559.16,1561.39,1559.15,1559.59,238.1032

1661992140000,1559.59,1560.79,1558.14,1558.89,266.8004

1661992200000,1558.89,1560.5,1558.66,1559.96,236.9802

1661992260000,1559.97,1562.18,1559.96,1561.64,264.0025

1661992320000,1561.64,1562.49,1560.21,1561.02,285.0205

1661992380000,1561.01,1561.83,1559.64,1561.07,349.9821

1661992440000,1561.07,1561.45,1555.83,1556.1,310.7491

1661992500000,1556.1,1558.53,1555.34,1556.18,658.7076

1661992560000,1556.18,1557.04,1555.16,1556.9,274.7726

1661992620000,1556.91,1557.43,1555.72,1555.81,401.5331

1661992680000,1555.8,1556.43,1553.8,1553.81,210.2192

1661992740000,1553.81,1553.81,1545.8,1546.83,1645.2902

1661992800000,1546.84,1547.69,1539.57,1542.81,5903.0994

1661992860000,1542.8,1544.28,1536.27,1542.92,4642.5702

1661992920000,1542.92,1543.83,1538.25,1540.63,1437.5412

1661992980000,1540.63,1542.44,1534.67,1536.77,1561.3221

1661993040000,1536.77,1539.09,1534.91,1535.22,827.3208

1661993100000,1535.22,1539.37,1533.92,1538.19,927.0379

1661993160000,1538.2,1540.5,1534.84,1537.34,2012.8804

1661993220000,1537.34,1540.88,1537.26,1540.42,760.2925

1661993280000,1540.41,1543.23,1539.85,1542.99,754.2251

1661993340000,1542.99,1543.9,1540.91,1543.56,883.3031

1661993400000,1543.56,1548.61,1542.85,1548.61,1197.9888

1661993460000,1548.6,1548.61,1543.25,1545.15,866.6307

1661993520000,1545.15,1545.55,1542.82,1545.05,704.7016

1661993580000,1545.05,1545.5,1542.93,1545.5,620.7853

1661993640000,1545.5,1546.21,1544.05,1546.13,534.1062

