date,open,high,low,close,volume
1662998400000,1706.3,1732.9,1693.5,1726.2,13143910.4483
1663012800000,1726.2,1731.0,1701.7,1716.4,8790330.334
1663027200000,1716.4,1718.4,1675.0,1716.2,14697840.0141
1663041600000,1716.2,1731.5,1699.8,1716.5,12995399.415
1663056000000,1716.5,1747.0,1708.9,1738.1,13533384.3151
1663070400000,1738.1,1760.0,1575.9,1593.6,63430709.7374
1663084800000,1593.6,1630.8,1570.4,1605.7,31540790.4856
1663099200000,1605.9,1624.6,1561.0,1574.2,14874047.067
1663113600000,1574.2,1611.0,1552.8,1603.0,13210754.2079
1663128000000,1602.9,1623.6,1596.6,1612.0,12224522.8705
1663142400000,1612.0,1612.1,1581.3,1594.9,10787454.9027
1663156800000,1594.9,1613.4,1585.8,1595.3,14554847.6718
1663171200000,1595.4,1602.9,1559.6,1599.6,15212821.2845
1663185600000,1599.4,1646.8,1592.5,1638.4,8937150.5687
1663200000000,1638.4,1654.2,1581.7,1604.9,54507220.1076
1663214400000,1604.9,1654.1,1562.1,1636.8,64290880.1689
1663228800000,1636.8,1636.9,1574.5,1591.8,32638415.4457
1663243200000,1591.8,1600.0,1458.4,1492.4,35840246.6994
1663257600000,1492.4,1518.4,1483.5,1497.6,17072890.3862
1663272000000,1497.6,1509.4,1458.6,1472.7,8151429.1878
1663286400000,1472.7,1483.1,1446.5,1473.7,6429869.184
1663300800000,1473.7,1480.1,1467.4,1471.3,3888508.0347
1663315200000,1471.3,1481.7,1440.2,1478.3,10318894.9681
1663329600000,1478.3,1478.8,1423.8,1451.9,11240746.1367
1663344000000,1451.9,1452.2,1405.6,1427.7,10688525.8695
1663358400000,1427.7,1448.4,1423.2,1433.8,6052008.5984
1663372800000,1433.8,1456.4,1430.9,1440.2,3770342.0702
1663387200000,1440.2,1447.7,1425.1,1432.4,3469098.2362
1663401600000,1432.4,1435.3,1417.1,1419.7,4475777.6645
1663416000000,1419.7,1450.6,1409.4,1444.4,4912206.0099
1663430400000,1444.4,1475.8,1442.5,1464.4,5902977.6916
1663444800000,1464.4,1473.3,1446.4,1469.2,4610200.8992
1663459200000,1469.2,1469.6,1446.5,1451.7,2674642.0417
1663473600000,1451.7,1459.9,1448.7,1453.5,1909008.6613
1663488000000,1453.5,1459.1,1417.3,1433.8,5282900.0545
1663502400000,1433.8,1439.5,1410.0,1417.1,8358839.4158
1663516800000,1417.1,1424.3,1367.3,1380.8,23535114.564
1663531200000,1380.8,1381.5,1324.4,1334.8,26219472.2815
1663545600000,1334.8,1353.8,1287.4,1294.5,21263408.0385
1663560000000,1294.5,1313.4,1280.3,1302.1,16141539.4971
1663574400000,1302.1,1320.1,1289.4,1308.3,5692471.1712
1663588800000,1308.3,1371.8,1307.0,1341.4,12607364.8729
1663603200000,1341.4,1367.4,1322.3,1362.5,5603227.5455
1663617600000,1362.5,1392.2,1356.5,1375.7,10208401.7106
1663632000000,1375.7,1384.9,1342.6,1355.0,6395284.13
1663646400000,1355.0,1377.0,1351.0,1358.8,10066405.3631
1663660800000,1358.8,1366.3,1345.6,1356.1,7769697.7945
1663675200000,1356.1,1381.2,1329.9,1377.5,21704163.4498
1663689600000,1377.5,1383.7,1331.9,1351.9,9274585.2663
1663704000000,1351.9,1356.2,1312.5,1322.9,7542940.7189
1663718400000,1322.9,1345.3,1317.6,1337.2,3573846.1407
1663732800000,1337.2,1344.9,1316.2,1332.1,5579431.5021
1663747200000,1332.1,1353.9,1323.0,1350.7,4962979.791
1663761600000,1350.7,1361.1,1334.3,1342.8,12115742.9659
1663776000000,1342.8,1410.0,1307.0,1323.2,74573193.4503
1663790400000,1323.3,1326.9,1220.0,1245.7,21478156.9826
1663804800000,1245.5,1271.3,1237.0,1263.1,10603795.3343
1663819200000,1263.1,1280.2,1254.4,1278.5,11072733.522
1663833600000,1278.5,1312.6,1276.1,1308.7,9981608.4421
1663848000000,1308.7,1313.5,1256.5,1271.3,15830573.6885
1663862400000,1271.2,1336.6,1252.2,1323.9,20137494.7717
1663876800000,1323.9,1348.6,1307.1,1326.4,11319720.6537
1663891200000,1326.4,1345.5,1314.5,1340.5,9774449.5701
1663905600000,1340.5,1359.1,1328.9,1331.9,9645198.0275
1663920000000,1331.9,1335.4,1282.0,1287.5,11436045.9923
1663934400000,1287.5,1319.2,1261.6,1293.5,18230632.8683
1663948800000,1293.5,1307.0,1275.1,1292.5,17294511.7209
1663963200000,1292.4,1339.7,1292.1,1327.3,9471886.1527
1663977600000,1327.3,1330.4,1311.5,1321.6,6158323.5611
1663992000000,1321.6,1337.6,1317.0,1322.5,4608881.0232
1664006400000,1322.5,1332.6,1317.3,1327.1,3689758.6634
1664020800000,1327.1,1349.3,1326.3,1340.1,5920992.2273
1664035200000,1340.1,1348.2,1333.9,1342.0,4233846.9565
1664049600000,1342.0,1344.1,1306.7,1316.8,5837980.4658
1664064000000,1316.8,1329.6,1314.4,1329.3,3701920.2858
1664078400000,1329.3,1337.0,1319.5,1332.8,3225343.3479
1664092800000,1332.8,1334.4,1317.2,1329.5,2134446.8039
1664107200000,1329.5,1331.6,1298.7,1310.9,4311289.013
1664121600000,1310.9,1321.3,1282.3,1299.9,7392726.505
1664136000000,1299.9,1302.9,1270.0,1294.5,7117447.8322
1664150400000,1294.5,1314.3,1286.9,1303.2,6739699.2596
1664164800000,1303.2,1306.5,1278.4,1295.3,9882981.4953
1664179200000,1295.3,1325.1,1289.6,1297.0,8048389.368
1664193600000,1297.0,1338.5,1293.7,1325.2,13769727.2415
1664208000000,1325.2,1340.1,1311.4,1330.6,12025681.4454
1664222400000,1330.6,1338.8,1315.4,1336.4,5408963.553
1664236800000,1336.4,1390.0,1332.5,1385.9,13563990.3419
1664251200000,1385.9,1394.2,1375.5,1382.4,6517901.7515
1664265600000,1382.4,1398.6,1375.5,1388.9,6671737.1569
1664280000000,1388.9,1400.3,1364.8,1365.3,9757369.0026
1664294400000,1365.3,1367.5,1303.7,1324.8,21256624.7282
1664308800000,1324.8,1334.8,1316.7,1328.2,7216776.3824
1664323200000,1328.2,1340.3,1267.3,1286.9,17353687.2399
1664337600000,1286.9,1293.2,1266.5,1285.7,9033874.917
1664352000000,1285.7,1311.5,1254.0,1295.3,13945227.879
1664366400000,1295.3,1332.8,1293.8,1332.0,15526605.1915
1664380800000,1332.0,1343.6,1311.0,1334.3,16386706.2471
1664395200000,1334.3,1355.3,1333.2,1337.3,8241343.1197
1664409600000,1337.3,1352.0,1327.8,1342.4,6511252.7327
1664424000000,1342.4,1346.0,1313.7,1322.1,7560371.5167
1664438400000,1322.1,1346.1,1314.1,1337.2,11133713.7973
1664452800000,1337.2,1338.0,1288.3,1327.1,19375229.0278
1664467200000,1327.1,1348.5,1314.7,1333.5,11000264.9953
1664481600000,1333.5,1340.8,1324.1,1336.0,6834021.4537
1664496000000,1336.0,1352.0,1318.8,1327.7,12794766.0472
1664510400000,1327.7,1346.2,1326.1,1340.2,9649618.1722
1664524800000,1340.2,1349.7,1326.8,1330.8,6849167.2023
1664539200000,1330.8,1373.1,1315.1,1351.4,29165164.2552
1664553600000,1351.4,1361.6,1333.5,1337.1,14490457.8425
1664568000000,1337.4,1344.7,1316.5,1328.7,9768408.5654
1664582400000,1328.7,1333.9,1324.6,1329.6,4139383.9784
1664596800000,1329.6,1331.3,1323.5,1328.9,2849279.2153
1664611200000,1328.9,1333.1,1317.1,1325.1,3437742.3746
1664625600000,1325.1,1330.0,1319.9,1322.4,4060544.1013
1664640000000,1322.4,1324.1,1305.7,1311.9,9063616.9103
1664654400000,1311.9,1316.1,1302.9,1311.9,5352477.2083
1664668800000,1311.9,1315.9,1305.0,1309.6,7393319.2771
1664683200000,1309.6,1317.9,1307.6,1311.0,5226891.9088
1664697600000,1311.0,1312.9,1285.7,1297.9,10070845.2107
1664712000000,1297.9,1301.1,1285.0,1293.2,6241390.7132
1664726400000,1293.2,1313.4,1291.3,1304.7,6981773.7788
1664740800000,1304.7,1307.5,1268.7,1276.6,13191847.0446
1664755200000,1276.6,1300.5,1263.0,1291.8,8073407.9335
1664769600000,1291.8,1301.7,1284.1,1292.0,6131688.3016
1664784000000,1292.0,1299.2,1286.2,1298.7,5947778.3068
1664798400000,1298.7,1328.0,1294.3,1318.7,14410639.0803
1664812800000,1318.7,1329.7,1309.5,1317.7,8845280.2301
1664827200000,1317.7,1327.9,1314.7,1323.2,6947721.7131
1664841600000,1323.2,1330.4,1318.8,1329.3,4400431.3031
1664856000000,1329.3,1350.4,1324.5,1350.4,10339494.0845
1664870400000,1350.4,1359.8,1342.4,1349.9,8527334.5588
1664884800000,1349.9,1364.2,1345.8,1354.1,10026858.872
1664899200000,1354.1,1357.6,1337.8,1354.9,5677919.6861
1664913600000,1354.9,1370.0,1351.2,1361.4,6546969.5888
1664928000000,1361.4,1363.6,1352.0,1353.9,3748816.5508
1664942400000,1353.9,1358.7,1348.8,1353.3,3354001.4921
1664956800000,1353.3,1353.8,1331.1,1335.0,5825608.9025
1664971200000,1335.0,1336.8,1316.6,1330.1,9783631.4154
1664985600000,1330.1,1364.6,1327.4,1350.9,14309646.219
1665000000000,1350.9,1357.5,1345.2,1352.4,7796233.5996
1665014400000,1352.4,1384.1,1351.7,1372.6,15764811.5244
1665028800000,1372.6,1381.9,1362.1,1368.3,8261480.3972
1665043200000,1368.3,1370.4,1355.0,1368.8,6556383.2892
1665057600000,1368.8,1380.3,1349.0,1361.4,18008766.0707
1665072000000,1361.4,1373.4,1354.1,1358.9,13714756.5653
1665086400000,1358.9,1364.0,1344.8,1352.1,7332381.3994
1665100800000,1352.1,1361.7,1350.2,1355.3,4616758.2985
1665115200000,1355.3,1359.4,1346.1,1356.2,3112778.5633
1665129600000,1356.2,1360.9,1352.4,1354.9,2738689.7601
1665144000000,1354.9,1358.7,1324.3,1333.9,18290774.1345
1665158400000,1333.9,1336.9,1317.3,1327.5,9892682.7334
1665172800000,1327.5,1336.3,1324.9,1331.2,3202669.1393
