Date,AAPL,ADBE,ORCL,EBAY,MSFT,QCOM,HPQ,JNPR,AMD,IBM,SPY
2015-10-14,27.552499771118164,83.80000305175781,37.2599983215332,24.0,46.68000030517578,58.630001068115234,13.360581398010254,29.549999237060547,1.9500000476837158,143.41299438476562,199.2899932861328
2015-10-15,27.96500015258789,86.7699966430664,37.54999923706055,24.510000228881836,47.0099983215332,59.2599983215332,13.06539535522461,30.0,1.9700000286102295,143.48948669433594,202.35000610351562
2015-10-16,27.760000228881836,88.66999816894531,37.369998931884766,24.549999237060547,47.5099983215332,59.90999984741211,13.106266975402832,29.829999923706055,1.940000057220459,143.7762908935547,203.27000427246094
2015-10-19,27.9325008392334,88.4000015258789,36.869998931884766,24.559999465942383,47.619998931884766,59.099998474121094,13.160762786865234,29.940000534057617,2.009999990463257,142.65774536132812,203.3699951171875
2015-10-20,28.4424991607666,86.83999633789062,36.86000061035156,24.420000076293945,47.77000045776367,59.0,12.970026969909668,30.239999771118164,2.0199999809265137,134.45506286621094,203.11000061035156
2015-10-21,28.440000534057617,86.12999725341797,36.619998931884766,24.209999084472656,47.20000076293945,58.970001220703125,12.820162773132324,29.799999237060547,2.0999999046325684,134.72274780273438,201.85000610351562
2015-10-22,28.875,88.45999908447266,37.790000915527344,27.579999923706055,48.029998779296875,60.43000030517578,13.06539535522461,29.760000228881836,2.140000104904175,137.7533416748047,205.25999450683594
2015-10-23,29.770000457763672,87.86000061035156,38.06999969482422,28.15999984741211,52.869998931884766,60.72999954223633,13.183469772338867,31.489999771118164,2.2100000381469727,138.31739807128906,207.50999450683594
2015-10-26,28.81999969482422,88.83999633789062,38.369998931884766,28.170000076293945,54.25,59.209999084472656,12.747502326965332,30.8799991607666,2.1500000953674316,137.34225463867188,207.0
2015-10-27,28.637500762939453,88.05000305175781,38.34000015258789,28.3700008392334,53.689998626708984,59.279998779296875,12.465940475463867,31.540000915527344,2.1500000953674316,131.7973175048828,206.60000610351562
2015-10-28,29.8174991607666,88.5,38.880001068115234,28.25,53.97999954223633,60.27000045776367,12.706629753112793,31.690000534057617,2.180000066757202,134.63670349121094,208.9499969482422
2015-10-29,30.13249969482422,88.12000274658203,38.86000061035156,28.18000030517578,53.36000061035156,60.0,12.429609298706055,31.190000534057617,2.130000114440918,134.3690185546875,208.8300018310547
2015-10-30,29.875,88.66000366210938,38.84000015258789,27.899999618530273,52.63999938964844,59.41999816894531,12.243414878845215,31.389999389648438,2.119999885559082,133.91969299316406,207.92999267578125
2015-11-02,30.295000076293945,89.91000366210938,39.75,28.5,53.2400016784668,60.63999938964844,13.829999923706055,31.739999771118164,2.190000057220459,134.1969451904297,210.38999938964844
2015-11-03,30.642499923706055,90.36000061035156,40.20000076293945,28.899999618530273,54.150001525878906,60.869998931884766,14.289999961853027,32.22999954223633,2.2799999713897705,135.64053344726562,211.0
2015-11-04,30.5,91.01000213623047,40.47999954223633,29.299999237060547,54.400001525878906,60.2599983215332,14.140000343322754,31.6200008392334,2.200000047683716,135.4015350341797,210.36000061035156
2015-11-05,30.229999542236328,90.55000305175781,40.349998474121094,29.299999237060547,54.380001068115234,51.06999969482422,14.050000190734863,31.399999618530273,2.200000047683716,133.73805236816406,210.14999389648438
2015-11-06,30.264999389648438,90.69000244140625,40.619998931884766,29.399999618530273,54.91999816894531,53.41999816894531,14.010000228881836,31.709999084472656,2.1500000953674316,132.170166015625,210.0399932861328
2015-11-09,30.142499923706055,89.80000305175781,40.099998474121094,29.18000030517578,54.15999984741211,52.939998626708984,13.869999885559082,29.239999771118164,2.109999895095825,129.35946655273438,208.0800018310547
2015-11-10,29.1924991607666,90.27999877929688,39.91999816894531,29.139999389648438,53.5099983215332,52.27000045776367,14.119999885559082,29.610000610351562,2.0199999809265137,129.51242065429688,208.55999755859375
2015-11-11,29.02750015258789,91.20999908447266,39.040000915527344,28.950000762939453,53.650001525878906,52.849998474121094,13.920000076293945,29.559999465942383,2.069999933242798,129.08221435546875,207.74000549316406
2015-11-12,28.93000030517578,90.83999633789062,38.630001068115234,28.559999465942383,53.31999969482422,52.58000183105469,13.3100004196167,29.649999618530273,2.0,127.18929290771484,204.83999633789062
2015-11-13,28.084999084472656,89.0199966430664,37.29999923706055,28.190000534057617,52.84000015258789,51.939998626708984,13.109999656677246,28.709999084472656,1.9900000095367432,125.95602416992188,202.5399932861328
2015-11-16,28.545000076293945,89.7699966430664,38.119998931884766,28.479999542236328,53.77000045776367,52.77000045776367,13.350000381469727,29.209999084472656,1.9900000095367432,127.82982635498047,205.6199951171875
2015-11-17,28.422500610351562,90.29000091552734,38.130001068115234,28.450000762939453,52.970001220703125,52.97999954223633,13.279999732971191,29.520000457763672,1.9800000190734863,127.93498992919922,205.47000122070312
2015-11-18,29.322500228881836,91.2699966430664,38.70000076293945,28.75,53.849998474121094,48.0,13.640000343322754,29.959999084472656,2.119999885559082,129.84703063964844,208.72999572753906
2015-11-19,29.69499969482422,91.76000213623047,39.02000045776367,28.770000457763672,53.939998626708984,48.38999938964844,13.789999961853027,30.200000762939453,2.140000104904175,130.72657775878906,208.5500030517578
2015-11-20,29.825000762939453,91.80999755859375,39.34000015258789,29.059999465942383,54.189998626708984,49.619998931884766,14.0600004196167,30.459999084472656,2.2200000286102295,132.4091796875,209.30999755859375
2015-11-23,29.4375,91.95999908447266,39.13999938964844,28.84000015258789,54.189998626708984,48.970001220703125,14.229999542236328,30.639999389648438,2.2200000286102295,132.37094116210938,209.07000732421875
2015-11-24,29.719999313354492,92.0,39.459999084472656,29.0,54.25,49.40999984741211,14.640000343322754,30.43000030517578,2.3399999141693115,132.50477600097656,209.35000610351562
2015-11-25,29.50749969482422,91.7699966430664,39.2599983215332,29.0,53.689998626708984,49.099998474121094,12.640000343322754,30.40999984741211,2.380000114440918,131.93116760253906,209.32000732421875
2015-11-27,29.452499389648438,92.16999816894531,39.18000030517578,29.100000381469727,53.93000030517578,48.540000915527344,12.609999656677246,30.270000457763672,2.3299999237060547,132.37094116210938,209.55999755859375
2015-11-30,29.575000762939453,91.45999908447266,38.970001220703125,29.59000015258789,54.349998474121094,48.790000915527344,12.539999961853027,30.1299991607666,2.359999895095825,133.28871154785156,208.69000244140625
2015-12-01,29.334999084472656,92.55000305175781,39.22999954223633,29.049999237060547,55.220001220703125,49.29999923706055,12.739999771118164,30.43000030517578,2.3399999141693115,135.06692504882812,210.67999267578125
2015-12-02,29.06999969482422,92.0199966430664,38.70000076293945,28.969999313354492,55.209999084472656,51.849998474121094,11.949999809265137,30.290000915527344,2.2699999809265137,133.55641174316406,208.52999877929688
2015-12-03,28.799999237060547,89.91000366210938,37.810001373291016,28.59000015258789,54.20000076293945,51.400001525878906,12.149999618530273,29.309999465942383,2.2300000190734863,132.81069946289062,205.61000061035156
2015-12-04,29.75749969482422,92.58000183105469,39.15999984741211,29.350000381469727,55.90999984741211,52.34000015258789,12.319999694824219,29.799999237060547,2.2799999713897705,134.25430297851562,209.6199951171875
2015-12-07,29.56999969482422,89.5999984741211,38.81999969482422,29.049999237060547,55.810001373291016,52.43000030517578,12.149999618530273,29.829999923706055,2.359999895095825,133.41299438476562,208.35000610351562
2015-12-08,29.5575008392334,91.72000122070312,38.72999954223633,28.790000915527344,55.790000915527344,49.47999954223633,12.1899995803833,29.770000457763672,2.390000104904175,131.97897338867188,206.9499969482422
2015-12-09,28.905000686645508,89.55999755859375,38.58000183105469,28.34000015258789,54.97999954223633,48.59000015258789,12.109999656677246,29.030000686645508,2.3499999046325684,130.602294921875,205.33999633789062
2015-12-10,29.042499542236328,88.95999908447266,38.189998626708984,28.56999969482422,55.27000045776367,48.56999969482422,12.359999656677246,28.860000610351562,2.450000047683716,130.7648162841797,205.8699951171875
2015-12-11,28.295000076293945,91.41999816894531,37.209999084472656,27.969999313354492,54.060001373291016,47.459999084472656,12.210000038146973,28.6200008392334,2.359999895095825,128.65200805664062,201.8800048828125
2015-12-14,28.1200008392334,93.26000213623047,37.650001525878906,28.040000915527344,55.13999938964844,46.83000183105469,12.15999984741211,28.770000457763672,2.3399999141693115,129.9521942138672,202.89999389648438
2015-12-15,27.622499465942383,94.0199966430664,38.209999084472656,28.309999465942383,55.20000076293945,48.02000045776367,12.210000038146973,29.18000030517578,2.359999895095825,131.73040771484375,205.02999877929688
2015-12-16,27.834999084472656,95.55999755859375,38.90999984741211,28.56999969482422,56.130001068115234,48.06999969482422,12.260000228881836,29.399999618530273,2.5399999618530273,133.1644287109375,208.02999877929688
2015-12-17,27.2450008392334,94.19999694824219,36.93000030517578,28.049999237060547,55.70000076293945,47.540000915527344,11.899999618530273,29.110000610351562,2.559999942779541,130.73614501953125,204.86000061035156
2015-12-18,26.50749969482422,91.30999755859375,36.349998474121094,27.459999084472656,54.130001068115234,47.43000030517578,11.510000228881836,28.68000030517578,2.450000047683716,128.96749877929688,200.02000427246094
2015-12-21,26.832500457763672,91.62000274658203,36.41999816894531,27.59000015258789,54.83000183105469,48.7599983215332,11.430000305175781,27.25,2.5299999713897705,129.54110717773438,201.6699981689453
2015-12-22,26.8075008392334,93.81999969482422,36.59000015258789,27.889999389648438,55.349998474121094,49.06999969482422,11.65999984741211,27.510000228881836,2.7699999809265137,131.86424255371094,203.5
2015-12-23,27.15250015258789,94.69999694824219,36.93000030517578,27.780000686645508,55.81999969482422,49.040000915527344,11.75,27.649999618530273,2.8299999237060547,132.44741821289062,206.02000427246094
2015-12-24,27.00749969482422,94.30000305175781,37.0099983215332,27.65999984741211,55.66999816894531,49.54999923706055,11.729999542236328,27.6200008392334,2.9200000762939453,132.170166015625,205.67999267578125
2015-12-28,26.704999923706055,94.19999694824219,36.790000915527344,27.639999389648438,55.95000076293945,49.58000183105469,11.630000114440918,27.709999084472656,3.0,131.55831909179688,205.2100067138672
2015-12-29,27.184999465942383,95.33000183105469,37.040000915527344,27.90999984741211,56.54999923706055,50.880001068115234,11.859999656677246,28.040000915527344,3.0,133.6328887939453,207.39999389648438
