date,open,high,low,close,volume
1662998400000,22116.0,22455.0,22020.0,22426.0,12140150.3754
1663012800000,22426.0,22480.0,22254.0,22400.0,6829665.2417
1663027200000,22400.0,22446.0,22066.0,22234.0,8732434.005
1663041600000,22234.0,22627.0,22180.0,22274.0,13440447.4557
1663056000000,22274.0,22712.0,22189.0,22527.0,18874311.4649
1663070400000,22527.0,22820.0,20751.0,20838.0,56938591.6146
1663084800000,20838.0,20921.0,20051.0,20287.0,29286450.9339
1663099200000,20287.0,20410.0,19875.0,20171.0,16228358.8165
1663113600000,20171.0,20537.0,20043.0,20326.0,11555208.4434
1663128000000,20326.0,20402.0,20138.0,20247.0,6604820.2435
1663142400000,20247.0,20419.0,20084.0,20228.0,7786075.968
1663156800000,20227.0,20386.0,20077.0,20179.0,11333191.9204
1663171200000,20179.0,20237.0,19620.0,19949.0,15228517.5576
1663185600000,19949.0,20390.0,19855.0,20227.0,10020189.3347
1663200000000,20227.0,20266.0,19924.0,20025.0,14662311.8917
1663214400000,20025.0,20332.0,19958.0,20209.0,26896634.069
1663228800000,20209.0,20228.0,20026.0,20149.0,18732007.7857
1663243200000,20149.0,20195.0,19502.0,19739.0,23721954.8272
1663257600000,19739.0,19945.0,19650.0,19783.0,8056813.4125
1663272000000,19783.0,19889.0,19580.0,19701.0,3918276.1329
1663286400000,19702.0,19812.0,19585.0,19748.0,3583203.6415
1663300800000,19748.0,19857.0,19732.0,19742.0,4470772.6797
1663315200000,19742.0,19888.0,19612.0,19867.0,5709628.0325
1663329600000,19867.0,19874.0,19455.0,19661.0,10096644.4503
1663344000000,19661.0,19662.0,19326.0,19619.0,9984271.524
1663358400000,19620.0,19814.0,19617.0,19802.0,4525574.5927
1663372800000,19802.0,20067.0,19771.0,19886.0,5301490.8893
1663387200000,19886.0,19985.0,19789.0,19845.0,3672902.9856
1663401600000,19845.0,19915.0,19811.0,19813.0,2942372.8476
1663416000000,19813.0,20021.0,19751.0,19966.0,5062566.747
1663430400000,19966.0,20180.0,19939.0,20010.0,6515185.7108
1663444800000,20010.0,20143.0,19944.0,20113.0,4472559.285
