date,open,high,low,close,volume
1663027200000,1716.4,1760.0,1561.0,1574.2,151072171.0342
1663113600000,1574.2,1646.8,1552.8,1638.4,74927551.5061
1663200000000,1638.4,1654.2,1458.4,1472.7,212501081.9956
1663286400000,1472.7,1483.1,1405.6,1433.8,48618552.7914
1663372800000,1433.8,1475.8,1409.4,1469.2,27140602.5716
1663459200000,1469.2,1469.6,1324.4,1334.8,67979977.0188
1663545600000,1334.8,1392.2,1280.3,1375.7,71516412.8358
1663632000000,1375.7,1384.9,1312.5,1322.9,62753076.7226
1663718400000,1322.9,1410.0,1220.0,1245.7,122283350.8326
1663804800000,1245.5,1348.6,1237.0,1326.4,78945926.4123
1663891200000,1326.4,1359.1,1261.6,1327.3,75852724.3318
1663977600000,1327.3,1349.3,1306.7,1316.8,30449782.8973
1664064000000,1316.8,1337.0,1270.0,1294.5,27883173.7878
1664150400000,1294.5,1340.1,1278.4,1336.4,55875442.3628
1664236800000,1336.4,1400.3,1303.7,1328.2,64984399.3635
1664323200000,1328.2,1355.3,1254.0,1337.3,80487444.5942
1664409600000,1337.3,1352.0,1288.3,1336.0,62414853.5235
1664496000000,1336.0,1373.1,1315.1,1328.7,82717582.0848
1664582400000,1328.7,1333.9,1302.9,1311.9,28903043.7882
1664668800000,1311.9,1317.9,1268.7,1276.6,49106067.9332
1664755200000,1276.6,1329.7,1263.0,1323.2,50356515.5654
1664841600000,1323.2,1370.0,1318.8,1361.4,45519008.0933
1664928000000,1361.4,1364.6,1316.6,1352.4,44817938.1794
1665014400000,1352.4,1384.1,1344.8,1352.1,69638579.2462
1665100800000,1352.1,1361.7,1317.3,1331.2,41854352.6291
1665187200000,1331.2,1337.7,1303.2,1315.4,21380491.5523
1665273600000,1315.4,1329.0,1307.3,1323.1,15852737.5866
1665360000000,1323.1,1338.1,1287.4,1290.0,30931692.5728
1665446400000,1290.0,1297.8,1266.7,1279.9,48093017.0015
1665532800000,1279.9,1306.5,1275.2,1296.8,25470207.8466
